t_us,ax,ay,az,gx,gy,gz,mx,my,mz,imuTempC,baroTempC,pressPa,altM,hgx,hgy,hgz
38271359,0.143652,3.567361,10.180145,-0.067046,0.424626,0.216038,45.300,31.200,107.850,25.12,22.97,97168.04,351.990,5.746084,2.873042,10.534488
38304359,0.311246,1.900996,9.217676,-0.532113,-0.122386,0.067046,44.100,31.950,106.800,25.31,22.97,97168.16,351.980,6.703765,-0.957681,12.449849
38338359,0.215478,1.522712,9.773131,0.093652,0.071303,0.090459,44.550,30.900,108.150,25.41,22.97,97168.39,351.960,8.619126,-0.957681,19.153614
38371359,0.067038,1.958457,9.639056,0.061725,0.041505,0.067046,44.100,32.850,108.150,24.98,22.97,97167.91,352.001,8.619126,0.000000,13.407530
38404359,-0.143652,1.623269,9.744401,0.045762,-0.004257,0.025541,44.850,33.600,108.900,25.12,22.97,97168.32,351.966,-0.957681,0.957681,17.238253
38438359,-0.196325,1.556231,9.782708,-0.023413,0.022349,-0.052147,47.100,31.950,107.100,25.12,22.97,97168.44,351.956,12.449849,6.703765,15.322891
38471359,-0.316035,1.120486,9.950302,-0.001064,-0.008514,-0.106423,44.100,31.950,106.950,25.07,22.97,97168.21,351.976,11.492168,0.957681,19.153614
38504359,-0.220267,1.024718,9.983821,-0.008514,0.053211,-0.164955,45.450,30.750,106.950,25.41,22.97,97168.83,351.922,7.661446,4.788404,9.576807
38538359,-0.253785,0.718261,9.452309,0.007450,-0.070239,-0.206460,45.450,32.250,108.450,25.31,22.97,97168.68,351.936,5.746084,1.915361,16.280571
38586842,0.100556,0.450110,10.319010,0.201139,-0.270313,-0.258607,45.450,31.050,109.500,25.46,22.97,97168.52,351.949,6.703765,3.830723,14.365211
38610143,0.296881,0.421380,10.802638,0.276699,-0.138349,-0.261799,44.100,30.450,107.100,24.93,22.97,97168.30,351.967,3.830723,-0.957681,16.280571
38639951,0.301669,0.694318,10.917560,0.210717,0.025541,-0.262864,44.100,31.650,107.850,25.31,22.97,97168.42,351.957,9.576807,4.788404,15.322891
38719792,0.057461,0.852336,9.768343,0.023413,0.074496,-0.354387,44.700,31.050,109.050,25.27,22.97,97168.71,351.932,10.534488,5.746084,15.322891
38743185,0.095768,0.995988,9.763555,-0.041505,0.056404,-0.389506,43.650,31.500,107.700,25.22,22.96,97169.29,351.883,6.703765,-1.915361,17.238253
38773045,0.114922,1.139640,9.945514,-0.123450,0.073432,-0.428883,44.700,31.050,105.900,25.41,22.95,97169.54,351.861,11.492168,4.788404,16.280571
38802941,0.067038,1.249773,9.998186,-0.184111,0.147927,-0.420369,45.750,28.800,106.200,25.07,22.95,97169.66,351.851,9.576807,-0.957681,15.322891
38831951,0.105345,1.221043,9.653421,-0.167083,0.145799,-0.408662,46.500,29.100,107.700,25.41,22.96,97169.39,351.874,8.619126,-0.957681,7.661446
38860951,0.052672,1.278504,9.509769,-0.006385,-0.008514,-0.450167,46.800,29.700,107.550,25.41,22.96,97169.41,351.872,7.661446,5.746084,10.534488
38890046,0.134075,1.374272,9.998186,0.086202,0.005321,-0.535305,46.050,28.650,107.550,25.22,22.96,97169.44,351.870,3.830723,-0.957681,13.407530
38919961,0.105345,1.824382,10.266336,0.030863,0.100037,-0.607673,46.350,27.750,107.100,25.07,22.97,97169.98,351.823,10.534488,-0.957681,15.322891
38951038,-0.181959,2.370260,9.926360,0.078753,0.188368,-0.702389,48.000,27.600,106.950,25.27,22.97,97168.92,351.914,7.661446,-0.957681,15.322891
38981003,-0.143652,2.422932,9.749189,0.106423,0.147927,-0.804554,47.250,27.600,107.700,25.31,22.97,97168.85,351.920,9.576807,0.957681,17.238253
39009943,-0.167594,2.475605,9.849746,-0.044697,-0.050019,-0.848187,46.800,27.450,106.800,25.27,22.97,97167.92,352.001,8.619126,-0.957681,11.492168
39038989,-0.023942,2.331953,10.237606,-0.283084,-0.203267,-0.850316,47.700,28.050,108.000,25.27,22.98,97168.41,351.958,3.830723,2.873042,15.322891
39071359,0.378284,1.795651,10.946290,-0.405470,-0.103230,-0.809875,46.800,26.250,108.600,24.98,22.98,97169.04,351.904,5.746084,-0.957681,30.645782
39104359,0.392649,1.972822,10.831368,-0.444846,0.315011,-0.685361,47.250,24.900,108.000,25.27,22.98,97167.84,352.007,6.703765,4.788404,19.153614
39138359,0.258574,1.498770,10.175357,-0.411855,0.429947,-0.820518,48.150,23.250,108.150,25.41,22.99,97167.49,352.038,7.661446,-3.830723,14.365211
39171359,1.029507,0.641646,9.974244,-0.279891,0.462938,-0.738572,47.700,23.100,107.250,25.27,22.99,97167.84,352.008,5.746084,4.788404,12.449849
39204359,-0.435745,1.321599,9.078813,-0.176661,0.366093,-0.754536,48.150,21.000,107.100,25.41,22.98,97168.02,351.992,10.534488,3.830723,6.703765
39238359,-0.153229,1.000776,8.920795,-0.144735,0.168148,-0.781141,48.900,21.000,107.550,25.22,22.98,97168.00,351.994,7.661446,5.746084,13.407530
39271359,0.095768,0.579397,9.102755,-0.100037,-0.023413,-0.676847,49.500,20.700,106.950,25.50,22.98,97167.58,352.030,9.576807,-0.957681,11.492168
39304362,0.454898,0.335188,9.418790,0.108551,-0.045762,-0.620443,48.600,21.300,106.800,25.22,22.98,97167.24,352.059,4.788404,2.873042,13.407530
39338359,0.397437,0.311246,9.787497,0.380993,-0.160698,-0.374607,48.750,18.900,107.250,24.98,22.98,97167.34,352.051,5.746084,4.788404,9.576807
39371359,0.225055,0.272939,10.046070,0.341616,-0.137285,-0.275634,48.300,19.650,106.950,25.31,22.98,97167.30,352.054,12.449849,7.661446,11.492168
39404359,-0.105345,-0.028730,9.643845,0.348002,-0.062789,-0.199010,48.750,20.700,108.450,25.46,22.98,97167.83,352.008,3.830723,6.703765,8.619126
39438359,-0.349553,0.129287,9.725247,0.405470,-0.062789,-0.152184,48.000,21.150,106.650,25.12,22.98,97167.96,351.997,6.703765,-0.957681,15.322891
39471359,-0.541090,-0.201113,9.600749,0.285212,-0.019156,-0.164955,47.100,21.000,108.150,25.27,22.98,97167.77,352.014,7.661446,1.915361,5.746084
39504359,-0.536301,-0.502782,9.385271,0.338424,-0.068110,-0.118129,47.250,20.400,109.050,25.27,22.97,97167.02,352.079,8.619126,5.746084,11.492168
39538359,-0.349553,-0.421380,9.136273,0.401213,-0.207524,-0.068110,46.500,22.200,107.700,25.22,22.97,97166.91,352.087,5.746084,-2.873042,8.619126
39571359,-0.359130,-0.632069,9.619903,0.438461,-0.192625,-0.046826,48.000,21.900,108.750,25.46,22.97,97167.16,352.066,7.661446,7.661446,21.068975
39604359,-0.828394,-1.225831,9.174581,0.628957,-0.092588,-0.036184,46.800,23.550,108.600,25.31,22.97,97166.88,352.090,8.619126,4.788404,8.619126
39653936,-0.857124,-0.536301,9.174581,0.678976,0.120257,-0.154313,48.000,23.100,109.800,25.12,22.97,97166.27,352.143,5.746084,5.746084,12.449849
39677164,-1.144428,-0.028730,8.954314,0.499122,0.219230,-0.184111,47.700,24.900,108.450,25.07,22.97,97166.23,352.146,9.576807,6.703765,10.534488
39707000,-1.230620,0.359130,8.657434,0.227744,0.196882,-0.251157,46.500,25.350,108.000,25.12,22.97,97166.46,352.126,4.788404,4.788404,10.534488
39738359,-0.464475,0.474052,8.370130,-0.059597,-0.113872,-0.214973,48.000,25.650,109.800,25.31,22.97,97167.41,352.045,9.576807,4.788404,15.322891
39771359,-0.407014,-0.421380,9.433155,-0.253286,-0.217102,-0.224552,48.300,25.350,110.250,25.12,22.97,97167.52,352.035,2.873042,7.661446,3.830723
39804359,-0.162806,-1.039083,9.327810,-0.241579,0.027670,-0.219230,46.950,24.900,109.050,25.22,22.97,97167.00,352.080,9.576807,5.746084,10.534488
39838359,-0.263362,-1.278504,8.652645,0.070239,0.098973,-0.166019,48.000,24.600,109.500,25.46,22.97,97166.64,352.111,10.534488,-1.915361,16.280571
39871359,-0.162806,-1.005565,8.896853,0.051083,-0.169212,-0.129835,46.800,24.450,110.700,25.12,22.97,97166.64,352.111,5.746084,3.830723,13.407530
39904359,-0.067038,-0.814029,9.873688,-0.289469,-0.431011,-0.094716,46.950,23.850,109.050,25.22,22.97,97166.49,352.124,11.492168,7.661446,17.238253
39938359,0.459687,-2.106898,10.783484,-0.285212,-0.504443,-0.097909,46.500,22.650,110.550,25.27,22.97,97167.15,352.067,5.746084,1.915361,12.449849
39971359,0.804452,-1.642422,11.501745,-0.268185,-0.408662,-0.039376,45.600,22.800,111.150,25.27,22.97,97167.01,352.079,3.830723,0.957681,4.788404
40004359,0.550666,-1.910573,11.559206,-0.378864,-0.236258,0.052147,45.150,23.400,110.250,25.27,22.97,97167.10,352.071,9.576807,5.746084,16.280571
40038359,0.426168,-2.011129,11.501745,-0.418240,-0.151120,0.076624,45.150,21.900,110.850,25.27,22.97,97167.67,352.022,-0.957681,-0.957681,16.280571
40071359,0.277727,-1.987187,11.113884,-0.191561,0.028734,0.080881,44.100,22.800,111.750,25.07,22.97,97167.24,352.059,10.534488,-0.957681,12.449849
40104359,-0.110133,-1.249773,10.491392,-0.095780,0.101101,0.051083,44.550,23.250,111.750,25.31,22.97,97167.61,352.028,7.661446,2.873042,15.322891
40138359,-0.354342,-0.737414,10.232818,-0.070239,0.055340,0.012771,44.700,20.700,112.050,25.12,22.97,97167.80,352.011,13.407530,7.661446,15.322891
40171359,-0.129287,-0.459687,10.620679,-0.080881,0.028734,-0.007450,43.950,21.150,111.600,25.22,22.97,97168.31,351.967,7.661446,11.492168,19.153614
40204359,-0.076614,-0.354342,10.764331,-0.124514,0.086202,-0.036184,45.600,21.000,110.700,25.22,22.97,97168.57,351.944,12.449849,4.788404,17.238253
40238359,0.148441,-0.311246,10.797850,-0.113872,0.230937,-0.067046,43.650,20.700,112.050,25.27,22.97,97168.62,351.941,6.703765,-0.957681,15.322891
40271359,0.253785,-0.330400,10.299856,-0.028734,0.308625,-0.018092,45.300,21.300,111.450,25.22,22.97,97167.99,351.994,11.492168,1.915361,15.322891
40304359,0.268151,-0.593762,9.844957,0.026606,0.221359,0.076624,45.150,21.150,110.550,24.98,22.97,97168.30,351.967,0.957681,3.830723,9.576807
40338202,0.421380,-0.402226,9.849746,0.124514,0.135157,0.158570,46.200,20.700,112.050,24.98,22.97,97167.88,352.004,7.661446,4.788404,15.322891
40371359,0.272939,-0.325611,9.758766,0.258607,0.061725,0.213909,46.950,21.900,111.600,25.12,22.97,97167.78,352.013,1.915361,5.746084,9.576807
40404359,-0.196325,-0.900220,9.840169,0.327781,0.077688,0.270313,47.250,22.650,111.300,24.98,22.97,97168.53,351.948,11.492168,2.873042,8.619126
40438359,0.086191,0.253785,9.892841,0.308625,0.122386,0.187304,47.850,22.800,109.950,25.27,22.97,97168.55,351.946,9.576807,-0.957681,9.576807
40471359,-0.110133,0.737414,9.792285,0.222423,0.135157,0.167083,46.500,24.600,110.850,25.31,22.97,97167.95,351.999,8.619126,3.830723,13.407530
40504359,-0.229843,0.493206,9.859323,0.094716,0.114936,0.131964,47.100,24.750,110.400,25.07,22.97,97168.47,351.953,9.576807,2.873042,11.492168
40581164,-0.287304,-0.234632,11.281479,-0.151120,-0.108551,-0.029798,47.400,24.000,109.950,25.22,22.97,97168.50,351.951,12.449849,2.873042,14.365211
40605261,-0.593762,-0.205901,12.492945,-0.147927,-0.228808,-0.145799,46.200,23.400,110.550,25.27,22.96,97169.56,351.859,11.492168,0.957681,22.026655
40634993,-0.210690,-0.823605,13.599066,-0.233065,-0.104294,-0.143670,46.800,23.550,110.700,25.27,22.96,97169.06,351.902,7.661446,3.830723,17.238253
40663974,-0.411803,-1.307234,13.129802,-0.333102,0.070239,-0.062789,47.100,23.550,109.950,25.12,22.96,97169.26,351.886,11.492168,6.703765,6.703765
40797217,0.033519,-0.598550,12.176909,-0.577874,0.214973,0.091523,46.800,21.750,111.150,25.22,22.96,97168.55,351.947,7.661446,2.873042,17.238253
40821377,0.426168,-0.751779,11.640609,-0.820518,0.250093,0.197946,47.100,20.550,111.750,24.88,22.94,97168.80,351.924,6.703765,7.661446,12.449849
40851012,-0.378284,-1.599327,11.310209,-0.833288,0.077688,0.302240,47.850,20.100,110.400,25.22,22.93,97169.01,351.907,8.619126,-0.957681,18.195932
40880439,-0.119710,-1.666364,11.415554,-0.403341,0.086202,0.373543,48.000,18.450,111.600,25.12,22.93,97168.60,351.942,7.661446,5.746084,15.322891
40911310,0.244209,-3.174711,11.037270,-0.201139,0.441653,0.542755,46.800,18.600,111.450,25.12,22.93,97167.88,352.004,5.746084,3.830723,2.873042
40940967,0.531513,-1.699883,9.605537,0.172404,1.013142,0.908848,47.250,19.950,110.850,25.27,22.93,97168.02,351.992,10.534488,8.619126,11.492168
40969911,-1.326388,0.038307,8.370130,0.319268,1.001436,0.863087,49.650,21.000,107.550,25.27,22.94,97167.72,352.018,4.788404,-0.957681,11.492168
40998953,-1.781286,0.636858,7.790732,0.045762,0.378864,0.849252,50.400,21.300,108.150,25.50,22.94,97167.36,352.049,11.492168,3.830723,15.322891
41027970,-2.054225,0.991199,8.743625,0.070239,-0.074496,0.569360,51.300,22.200,106.200,25.22,22.95,97166.59,352.116,8.619126,6.703765,11.492168
41056929,-1.900996,1.067814,9.691729,0.206460,-0.162826,0.299047,50.250,21.450,108.450,25.22,22.95,97166.02,352.164,7.661446,-0.957681,11.492168
41085939,-0.785298,0.876278,11.185710,0.246900,0.026606,0.312882,50.400,22.800,106.050,25.27,22.96,97164.83,352.267,12.449849,-0.957681,16.280571
41114982,-1.249773,0.933739,10.132261,0.089395,0.190496,0.193689,49.950,23.250,106.350,25.22,22.96,97165.16,352.238,10.534488,0.957681,16.280571
41143914,-1.177947,0.622492,9.653421,0.121322,0.267121,0.121322,50.250,23.400,105.900,25.22,22.97,97164.96,352.255,8.619126,-0.957681,17.238253
41172922,-1.297657,0.512359,8.360553,0.058532,0.407598,0.088331,50.400,24.450,105.300,25.31,22.97,97164.64,352.283,7.661446,0.000000,5.746084
41201910,-0.948104,0.225055,7.704541,-0.131964,0.179854,0.122386,51.150,25.500,106.800,25.27,22.97,97163.98,352.340,6.703765,2.873042,11.492168
41231034,-1.187524,0.814029,9.270349,-0.203267,0.044697,0.180918,51.600,24.600,105.450,25.07,22.97,97163.56,352.376,10.534488,-0.957681,6.703765
41259752,-0.703895,0.761356,9.342175,-0.151120,0.133028,0.285212,50.550,23.100,106.200,25.27,22.98,97164.34,352.309,11.492168,-0.957681,15.322891
41288940,-1.163582,1.039083,9.064447,-0.240515,0.159634,0.147927,51.450,24.450,105.000,25.31,22.98,97165.37,352.220,6.703765,9.576807,15.322891
41317930,-1.034295,0.670376,9.662998,-0.158570,-0.110679,0.002128,50.550,25.350,105.450,25.31,22.98,97164.86,352.264,5.746084,2.873042,12.449849
41347028,-0.502782,0.119710,10.065224,0.087266,-0.295855,-0.080881,50.700,22.800,106.800,25.07,22.98,97164.41,352.302,9.576807,6.703765,5.746084
41375932,-0.258574,0.272939,9.160215,0.410791,0.186239,-0.004257,50.400,24.000,107.850,25.27,22.98,97164.49,352.296,11.492168,5.746084,4.788404
41406983,-0.387861,0.253785,7.872135,0.517213,0.053211,0.090459,51.300,25.350,105.450,25.12,22.98,97163.93,352.344,5.746084,1.915361,11.492168
41436024,-1.192312,1.177947,7.129933,0.427819,-0.380993,0.079817,51.150,24.000,106.050,25.31,22.98,97162.46,352.471,7.661446,-0.957681,15.322891
41464981,0.038307,1.201889,8.207323,0.224552,-0.606608,0.169212,51.150,25.950,105.300,25.07,22.98,97162.10,352.502,9.576807,-0.957681,8.619126
41493942,0.124498,1.321599,8.667010,-0.025541,-0.450167,0.057468,50.550,26.100,105.900,25.22,22.98,97161.94,352.516,4.788404,7.661446,11.492168
41522943,0.459687,1.254562,8.269572,0.046826,-0.175597,-0.167083,49.050,25.650,105.900,25.27,22.99,97161.59,352.546,11.492168,2.873042,4.788404
41552027,0.186748,1.216254,7.714118,0.019156,-0.073432,-0.305433,48.900,26.700,106.350,25.31,22.99,97162.02,352.509,6.703765,-0.957681,10.534488
41580951,0.177171,1.130063,7.666234,0.044697,0.009578,-0.177726,49.350,25.500,106.050,25.22,22.99,97161.82,352.526,12.449849,-3.830723,10.534488
41609943,-0.244209,1.259350,7.924808,0.166019,0.108551,-0.080881,49.350,25.500,105.750,25.07,22.99,97162.79,352.443,5.746084,8.619126,13.407530
41664566,-0.732626,0.924162,7.953538,0.092588,-0.064918,-0.119193,50.250,26.550,106.950,25.07,22.99,97162.59,352.460,8.619126,3.830723,12.449849
41688164,-0.651223,0.885855,8.614338,-0.017028,-0.252221,-0.105358,49.500,26.100,106.650,25.22,22.98,97161.40,352.562,5.746084,-0.957681,12.449849
41717973,-0.579397,0.699107,9.208099,-0.105358,-0.269249,-0.022349,50.250,24.900,106.200,25.22,22.98,97161.84,352.524,9.576807,3.830723,10.534488
41746963,-0.608127,0.684742,9.935937,-0.126643,-0.025541,0.042569,49.350,26.700,106.800,25.31,22.98,97161.98,352.512,6.703765,0.957681,11.492168
41775954,-0.588974,0.818817,9.720459,-0.208588,0.184111,0.007450,48.750,25.650,106.200,25.22,22.98,97162.60,352.458,10.534488,-0.957681,7.661446
41804951,-1.230620,0.881066,8.834604,-0.250093,0.123450,-0.053211,49.350,25.200,106.350,25.12,22.98,97162.70,352.451,8.619126,-0.957681,8.619126
41838359,-1.417367,0.742203,9.059659,-0.307561,0.001064,-0.067046,48.900,24.750,106.800,25.22,22.98,97162.03,352.508,2.873042,3.830723,12.449849
41871359,-1.407791,0.569820,9.145850,-0.257542,0.010642,-0.077688,48.600,24.000,106.800,25.27,22.98,97161.50,352.554,11.492168,3.830723,10.534488
41904359,-1.355118,0.531513,9.160215,-0.185175,-0.086202,-0.110679,49.650,24.450,106.350,24.93,22.98,97160.98,352.599,14.365211,1.915361,7.661446
41938359,-1.192312,0.339977,9.461885,-0.166019,-0.138349,-0.107487,49.050,24.600,107.250,25.22,22.98,97161.63,352.542,8.619126,6.703765,8.619126
41971359,-0.852336,0.023942,9.691729,-0.109615,-0.124514,-0.060661,48.750,24.600,107.700,25.12,22.98,97161.84,352.525,4.788404,2.873042,19.153614
42004359,-0.555455,-0.110133,9.653421,0.075560,-0.041505,-0.002128,48.600,22.800,106.350,25.12,22.98,97161.80,352.528,10.534488,5.746084,12.449849
42038359,-0.679953,-0.095768,9.605537,0.263928,0.017028,0.024477,47.850,23.250,107.850,25.41,22.98,97161.20,352.579,9.576807,5.746084,12.449849
42071359,-0.679953,-0.081403,9.385271,0.286277,0.038312,0.043633,48.750,24.150,107.700,25.22,22.97,97160.68,352.624,10.534488,1.915361,4.788404
42104359,-0.737414,0.095768,9.323022,0.155377,0.135157,0.057468,48.150,24.000,107.100,25.12,22.97,97160.33,352.654,9.576807,3.830723,19.153614
42138359,-0.660800,0.359130,8.935161,-0.048954,0.239451,0.032991,49.050,24.150,106.950,25.27,22.97,97160.53,352.637,5.746084,7.661446,11.492168
42171359,-0.507571,0.138864,8.183381,-0.274570,0.255414,-0.074496,49.500,25.650,105.900,25.22,22.97,97160.34,352.654,7.661446,9.576807,5.746084
42204359,-0.416591,-0.105345,7.982268,-0.333102,0.352259,-0.137285,48.900,23.550,106.350,25.27,22.97,97160.74,352.619,4.788404,0.000000,5.746084
42238359,-0.296881,0.043096,7.599196,-0.150056,0.658755,-0.196882,49.050,22.200,105.900,25.31,22.97,97161.04,352.593,1.915361,8.619126,11.492168
42271359,-0.430956,-0.043096,6.914454,0.136221,0.683233,-0.090459,51.150,22.500,105.750,25.27,22.97,97161.77,352.530,5.746084,3.830723,4.788404
42304359,-0.579397,0.574608,7.053318,0.239451,0.541691,-0.086202,50.400,24.000,104.550,25.22,22.97,97161.66,352.539,10.534488,6.703765,7.661446
42338359,-0.656011,0.110133,7.201759,0.405470,0.225616,-0.310754,51.450,23.250,104.250,25.07,22.97,97162.20,352.493,10.534488,6.703765,9.576807
42371359,-0.876278,0.301669,7.139510,0.202203,0.119193,-0.097909,51.450,24.450,105.300,25.12,22.97,97162.46,352.471,15.322891,3.830723,9.576807
42404359,-0.895431,0.660800,7.335834,0.096844,-0.235194,0.069175,52.050,23.100,105.450,25.12,22.97,97162.30,352.484,6.703765,-0.957681,8.619126
42438359,-0.689530,0.124498,8.772355,-0.002128,-0.135157,0.192625,51.300,24.600,105.150,25.22,22.97,97161.97,352.513,7.661446,0.957681,19.153614
42471359,-0.411803,-0.258574,9.816227,-0.276699,0.194753,0.462938,51.150,23.550,105.300,25.22,22.97,97161.85,352.523,2.873042,1.915361,5.746084
42504359,-0.828394,0.459687,8.992621,-0.345873,0.279891,0.586388,52.800,23.400,102.900,25.22,22.97,97162.80,352.441,10.534488,2.873042,17.238253
42538359,-2.245761,0.593762,8.312668,-0.474644,0.187304,0.552333,51.900,23.250,104.250,24.98,22.97,97162.98,352.426,9.576807,-0.957681,8.619126
42587297,-1.910573,-0.205901,8.719683,-0.494865,-0.325653,0.326717,52.350,24.600,105.900,25.41,22.97,97163.16,352.410,10.534488,8.619126,7.661446
42611168,-1.991976,0.459687,9.447520,-0.333102,-0.338424,0.290533,52.200,24.750,103.950,25.22,22.96,97163.35,352.394,10.534488,-2.873042,16.280571
42640962,-1.900996,0.081403,9.586384,-0.229873,-0.252221,0.288405,52.650,23.550,105.000,25.22,22.96,97163.50,352.381,10.534488,-0.957681,17.238253
42724489,-2.628834,-0.033519,9.787497,-0.475709,-0.142606,-0.093652,50.250,21.900,106.650,24.79,22.96,97164.08,352.331,12.449849,-0.957681,14.365211
42748268,-2.643199,-0.282516,9.969456,-0.478901,-0.164955,-0.109615,49.950,22.500,106.350,24.98,22.95,97164.39,352.304,8.619126,6.703765,10.534488
42778001,-1.651999,-1.877054,10.438720,-0.446975,-0.024477,-0.136221,51.300,21.900,106.200,25.22,22.95,97165.02,352.250,8.619126,5.746084,17.238253
42806968,-1.613692,-1.374272,10.563218,-0.329910,0.324589,-0.046826,50.400,20.550,105.750,24.98,22.95,97165.05,352.248,10.534488,3.830723,10.534488
42835963,-1.685518,-1.431733,8.571242,0.104294,0.490608,0.061725,52.350,19.950,105.900,25.22,22.95,97164.80,352.268,0.957681,4.788404,16.280571
42865023,-2.068590,-1.292869,8.140285,0.772627,0.388442,-0.114936,50.550,21.450,104.400,25.41,22.95,97165.02,352.251,9.576807,8.619126,5.746084
42895003,-1.426944,-1.752556,8.010999,1.287712,0.428883,-0.151120,52.350,21.450,105.150,25.22,22.95,97165.27,352.229,7.661446,5.746084,9.576807
42924391,-1.230620,-0.742203,7.991845,1.257914,0.424626,0.024477,52.050,23.850,104.850,25.22,22.96,97165.77,352.186,4.788404,4.788404,3.830723
42954968,-1.393425,-0.488417,7.881712,1.230244,0.416112,0.144735,52.650,24.450,103.200,25.31,22.96,97166.16,352.152,5.746084,7.661446,1.915361
42984028,-1.814805,-0.052672,7.656657,1.104666,0.147927,0.348002,52.200,24.750,103.950,25.22,22.96,97167.02,352.079,10.534488,0.957681,7.661446
43012943,-1.604115,-0.186748,7.876924,0.807747,-0.128771,0.473580,54.000,25.500,103.200,25.27,22.97,97167.67,352.022,16.280571,2.873042,14.365211
43041963,-1.546654,-0.186748,8.106767,0.512957,-0.416112,0.553397,52.050,27.300,102.600,25.31,22.97,97167.26,352.057,2.873042,6.703765,10.534488
43071033,-1.474828,0.517148,7.939173,0.503379,-0.666205,0.495929,51.000,27.600,102.900,25.22,22.97,97167.09,352.071,8.619126,0.000000,10.534488
43104359,-0.660800,1.312023,9.619903,0.342681,-0.673654,0.521470,51.300,28.350,104.400,25.27,22.98,97168.03,351.991,11.492168,3.830723,11.492168
43138359,-1.077391,2.116474,9.969456,-0.158570,-0.361837,0.591709,50.250,28.050,104.100,25.46,22.98,97168.47,351.953,10.534488,-2.873042,6.703765
43171364,-1.340753,1.484405,8.585608,-0.450167,-0.395892,0.441653,49.800,28.800,103.350,25.12,22.98,97168.17,351.979,8.619126,0.957681,19.153614
43204359,-0.560243,2.078167,9.720459,-0.637471,-0.702389,0.325653,48.000,28.350,104.100,25.41,22.98,97168.12,351.984,8.619126,-0.957681,17.238253
43238359,-0.153229,2.106898,11.990162,-1.216409,-0.991858,-0.042569,47.700,27.600,105.150,24.93,22.98,97168.32,351.966,13.407530,8.619126,22.984337
43271359,-0.301669,1.331176,13.747506,-1.236630,-0.875857,-0.143670,46.950,27.300,105.900,25.27,22.98,97169.32,351.880,5.746084,4.788404,20.111294
43304150,0.584185,0.277727,13.804967,-0.738572,-0.501250,-0.154313,45.450,24.900,106.650,24.88,22.98,97169.69,351.848,6.703765,5.746084,18.195932
43338359,1.091756,-0.785298,13.608643,-0.491672,-0.227744,-0.196882,45.300,23.550,107.550,25.27,22.98,97169.48,351.866,10.534488,-0.957681,15.322891
43371359,-0.057461,-0.900220,13.771448,-0.263928,0.036184,-0.254350,44.550,21.750,107.850,25.27,22.98,97170.61,351.769,5.746084,10.534488,20.111294
43404359,-0.483629,0.110133,13.752295,-0.325653,0.187304,-0.294790,45.450,23.100,105.900,24.93,22.98,97171.20,351.718,5.746084,-0.957681,13.407530
43438359,-0.852336,0.263362,13.383588,-0.479966,-0.057468,-0.379928,46.200,21.150,105.150,25.12,22.97,97172.28,351.625,10.534488,2.873042,13.407530
43471359,0.373495,-0.488417,13.302185,-0.574682,-0.116001,-0.439525,44.700,21.900,105.150,25.27,22.97,97173.08,351.556,6.703765,1.915361,19.153614
43504359,0.153229,-0.550666,13.541605,-0.315011,0.021285,-0.417176,45.300,20.550,106.350,24.98,22.97,97172.83,351.578,4.788404,4.788404,19.153614
43538359,-0.397437,-0.814029,13.287820,-0.073432,0.174533,-0.256478,44.100,20.100,105.300,25.41,22.97,97174.01,351.476,4.788404,2.873042,12.449849
43571359,-0.349553,-0.943315,11.726800,0.125579,0.359708,-0.173469,44.400,20.400,105.900,25.22,22.97,97173.91,351.485,6.703765,-1.915361,13.407530
43619887,-0.617704,-0.881066,10.769119,0.217102,0.254350,-0.120257,44.850,19.350,103.950,25.27,22.97,97175.08,351.384,8.619126,0.957681,17.238253
43643157,-0.354342,-0.914585,10.275913,0.176661,0.098973,-0.051083,44.700,19.950,104.100,25.22,22.97,97175.70,351.331,13.407530,6.703765,12.449849
43673008,-0.047884,-0.804452,9.883265,0.164955,-0.011706,0.046826,45.600,19.050,105.300,25.22,22.97,97176.17,351.290,8.619126,-2.873042,9.576807
43704359,-0.110133,-0.933739,10.170568,0.144735,-0.006385,0.080881,45.600,21.300,104.250,25.22,22.97,97176.11,351.295,10.534488,5.746084,14.365211
43738359,-0.402226,-0.885855,10.481815,0.087266,0.080881,0.092588,45.150,20.400,104.400,25.27,22.97,97176.03,351.302,11.492168,7.661446,8.619126
43771359,-0.430956,-1.067814,10.443508,0.128771,0.197946,0.146863,44.850,20.550,103.200,25.46,22.97,97176.27,351.281,10.534488,1.915361,13.407530
43804359,-0.272939,-0.995988,10.213664,0.162826,0.300112,0.167083,46.350,22.050,104.400,25.07,22.97,97175.29,351.366,8.619126,1.915361,14.365211
43838359,-0.320823,-0.703895,9.859323,0.151120,0.234130,0.122386,46.350,21.750,104.250,24.88,22.97,97176.08,351.298,8.619126,6.703765,12.449849
43871364,-0.191536,-0.598550,9.940725,0.172404,0.164955,0.106423,46.050,21.300,104.250,25.22,22.97,97175.52,351.346,12.449849,5.746084,17.238253
43904359,-0.105345,-0.512359,10.433931,0.201139,0.124514,0.073432,45.450,21.900,104.100,25.07,22.97,97175.69,351.332,6.703765,1.915361,19.153614
43938359,-0.153229,-0.387861,10.730812,0.225616,0.170276,0.075560,46.200,21.900,103.350,24.88,22.97,97174.30,351.451,7.661446,7.661446,16.280571
43971359,-0.191536,-0.301669,10.840945,0.218166,0.179854,0.076624,47.250,22.200,102.900,25.12,22.97,97174.85,351.403,7.661446,4.788404,5.746084
