t_us,ax,ay,az,gx,gy,gz,mx,my,mz,imuTempC,baroTempC,pressPa,altM,hgx,hgy,hgz
14027344,-0.416591,-0.435745,9.950302,0.024477,-0.007450,0.520406,35.400,7.950,90.450,25.60,23.11,97102.91,357.602,8.619126,8.619126,16.280571
14061490,0.684742,-0.272939,9.811439,0.022349,-0.003193,-0.223487,35.400,9.150,91.200,25.79,23.11,97103.38,357.561,2.873042,5.746084,13.407530
14094344,0.186748,0.047884,9.897630,0.026606,0.001064,-0.128771,34.800,8.550,91.350,25.31,23.11,97103.88,357.517,8.619126,2.873042,15.322891
14127344,0.071826,-0.244209,9.643845,-0.021285,0.032991,-0.026606,35.250,8.100,91.350,25.79,23.11,97103.37,357.562,9.576807,2.873042,7.661446
14160344,-0.143652,-0.062249,9.720459,-0.003193,0.010642,-0.074496,34.500,8.550,92.550,25.50,23.11,97104.33,357.479,10.534488,8.619126,11.492168
14194344,-0.335188,-0.119710,9.825804,-0.022349,0.038312,-0.129835,33.900,9.150,91.200,25.79,23.11,97105.68,357.362,6.703765,-1.915361,12.449849
14227344,0.196325,-0.608127,9.830592,-0.032991,0.075560,-0.111744,35.250,8.850,91.350,25.60,23.11,97105.70,357.361,7.661446,-0.957681,4.788404
14260344,-0.038307,-0.086191,10.098742,-0.021285,0.213909,-0.034055,35.400,7.950,90.150,25.65,23.11,97105.32,357.394,7.661446,8.619126,14.365211
14294344,0.057461,-0.186748,10.223241,-0.006385,0.318203,-0.018092,35.400,9.450,91.650,25.79,23.11,97104.30,357.482,10.534488,6.703765,10.534488
14327344,-0.043096,-0.512359,10.098742,0.044697,0.371415,-0.065982,36.600,8.850,90.000,25.74,23.11,97104.00,357.508,6.703765,6.703765,20.111294
14360344,-0.248997,-0.440533,10.323798,0.021285,0.520406,0.046826,36.300,8.550,90.000,25.79,23.11,97104.48,357.466,5.746084,5.746084,12.449849
14394344,-0.756568,-0.493206,9.710882,0.023413,0.507635,0.032991,39.000,9.150,90.150,25.60,23.11,97104.39,357.474,15.322891,5.746084,12.449849
14443704,-0.656011,-0.397437,9.653421,-0.019156,0.444846,0.120257,38.850,8.850,91.050,25.84,23.11,97104.33,357.479,7.661446,-0.957681,7.661446
14467031,-1.053449,0.100556,9.399636,-0.004257,0.319268,0.078753,39.600,10.500,90.750,25.50,23.10,97104.25,357.486,9.576807,-0.957681,17.238253
14495708,-0.895431,-0.043096,9.567230,-0.056404,0.220295,0.063854,39.900,9.300,89.250,25.79,23.10,97104.66,357.450,6.703765,5.746084,15.322891
14577267,-0.684742,-0.785298,10.769119,-0.089395,0.453360,0.010642,40.650,10.800,89.250,25.60,23.10,97104.48,357.465,10.534488,6.703765,16.280571
14608546,-1.144428,-0.387861,10.208876,-0.096844,0.565104,0.034055,42.000,9.900,89.400,25.84,23.09,97104.17,357.492,11.492168,2.873042,18.195932
14637733,-1.082179,-0.584185,9.404425,0.006385,0.586388,0.079817,42.000,9.900,89.100,25.79,23.09,97104.30,357.482,9.576807,7.661446,18.195932
14666709,-1.680730,-0.483629,9.375694,0.110679,0.569360,0.040441,43.050,12.150,88.650,25.74,23.09,97105.41,357.386,8.619126,4.788404,15.322891
14695709,-1.924938,-0.028730,9.758766,0.018092,0.551269,-0.009578,44.550,11.700,87.600,25.74,23.09,97105.97,357.338,10.534488,3.830723,16.280571
14724752,-2.140416,-0.474052,9.864111,0.034055,0.647049,0.095780,44.400,11.250,87.450,25.50,23.09,97106.17,357.320,15.322891,5.746084,12.449849
14753696,-1.719037,-0.617704,9.270349,-0.134092,0.567232,0.091523,46.500,12.000,85.950,25.60,23.10,97105.49,357.379,8.619126,1.915361,14.365211
14782702,-2.092532,0.047884,8.858546,0.140478,0.439525,0.025541,46.800,13.350,85.800,25.60,23.10,97105.72,357.359,10.534488,-0.957681,15.322891
14811695,-2.322376,-1.110910,9.615114,0.333102,0.495929,0.094716,48.150,12.150,85.800,25.74,23.10,97106.20,357.318,6.703765,3.830723,15.322891
14840701,-2.255338,0.062249,11.410766,0.172404,0.734315,0.142606,47.850,13.650,85.500,25.60,23.11,97106.57,357.286,13.407530,2.873042,15.322891
14869715,-2.638410,0.282516,11.075577,-0.007450,1.040812,0.108551,49.950,13.350,83.700,25.46,23.11,97106.20,357.318,8.619126,3.830723,3.830723
14898696,-3.122039,0.373495,9.452309,-0.060661,1.169584,0.100037,51.600,13.050,82.050,25.74,23.12,97104.96,357.424,13.407530,0.957681,20.111294
14927698,-2.911349,0.282516,9.629479,0.151120,1.328153,0.187304,52.650,15.150,81.900,25.65,23.12,97105.55,357.374,14.365211,10.534488,12.449849
14960344,-3.687071,-0.009577,9.313444,-0.056404,1.299419,0.183047,53.250,15.150,80.100,25.31,23.12,97105.08,357.414,8.619126,0.000000,13.407530
14994344,-4.027047,-0.287304,8.590396,0.172404,1.340924,0.146863,55.800,16.350,75.750,25.60,23.12,97105.19,357.405,10.534488,-2.873042,12.449849
15027344,-4.797980,0.335188,8.662222,0.188368,1.415419,-0.001064,56.550,17.100,74.700,25.79,23.12,97105.29,357.396,13.407530,4.788404,9.576807
15060347,-4.759673,0.330400,8.657434,0.084074,1.559090,0.063854,58.500,17.550,72.900,25.50,23.12,97105.39,357.388,9.576807,3.830723,12.449849
15094344,-4.654328,0.143652,6.742072,0.186239,1.674026,0.164955,60.750,15.750,70.500,25.60,23.12,97104.52,357.462,9.576807,-0.957681,17.238253
15127344,-5.363012,0.675165,9.940725,-0.185175,1.388814,0.253286,61.350,18.300,68.100,25.79,23.12,97104.75,357.443,17.238253,3.830723,12.449849
15160344,-7.129933,0.167594,6.766014,0.039376,1.490980,-0.080881,61.650,17.850,65.250,25.65,23.12,97105.12,357.411,10.534488,3.830723,11.492168
15194344,-5.789180,-0.129287,7.101202,-0.121322,1.469695,-0.121322,62.850,17.550,61.950,25.50,23.12,97104.49,357.465,15.322891,1.915361,14.365211
15227344,-6.947973,0.239420,6.143522,-0.081945,1.359015,-0.107487,63.300,17.250,60.000,25.60,23.12,97103.49,357.551,14.365211,5.746084,-0.957681
15260344,-6.976704,0.177171,7.398083,-0.121322,1.371786,-0.088331,63.900,17.550,57.300,25.74,23.12,97103.52,357.549,10.534488,-1.915361,3.830723
15294344,-7.134721,-0.071826,6.263232,-0.172404,1.423933,-0.112808,63.600,19.350,53.700,25.79,23.12,97103.48,357.552,16.280571,3.830723,10.534488
15327344,-7.661446,0.086191,6.014235,-0.340552,1.037620,-0.001064,64.650,18.600,53.400,25.65,23.11,97103.61,357.541,22.984337,0.957681,7.661446
15360344,-7.651869,-0.205901,5.817910,-0.453360,1.146170,-0.026606,65.400,16.350,51.600,25.74,23.11,97103.15,357.581,16.280571,5.746084,8.619126
15394344,-7.872135,-0.181959,4.146757,-0.278827,1.147235,0.003193,64.500,18.000,49.500,25.65,23.11,97103.24,357.573,20.111294,5.746084,8.619126
15427344,-7.862558,-0.363919,4.659117,0.175597,1.070611,0.119193,64.500,18.000,48.450,25.50,23.11,97102.56,357.631,17.238253,0.000000,3.830723
15460344,-8.164227,0.028730,5.161899,0.199010,1.154684,0.141542,64.050,19.650,45.600,25.79,23.11,97102.98,357.596,20.111294,4.788404,8.619126
15508355,-9.030929,-0.057461,4.558560,-0.147927,1.206831,-0.011706,64.650,17.550,41.850,25.60,23.11,97103.13,357.583,17.238253,5.746084,3.830723
15532028,-9.107543,-0.143652,4.726154,-0.220295,1.355823,-0.107487,63.600,18.300,42.900,25.79,23.11,97102.41,357.644,22.984337,0.957681,3.830723
15560752,-9.054871,-0.411803,3.835511,-0.196882,1.475016,-0.152184,63.750,17.700,41.250,25.84,23.11,97102.55,357.632,20.111294,4.788404,9.576807
15594344,-8.987833,-0.344765,3.217807,-0.230937,1.343052,-0.059597,64.650,17.550,37.500,25.79,23.11,97102.45,357.641,14.365211,5.746084,7.661446
15627344,-8.221688,-0.196325,2.839523,-0.242643,1.406906,-0.012771,61.500,18.900,34.350,25.46,23.11,97102.48,357.639,13.407530,5.746084,5.746084
15660344,-9.643845,0.153229,1.618480,-0.210717,1.261107,-0.036184,61.050,19.350,34.200,25.84,23.11,97102.08,357.673,20.111294,2.873042,1.915361
15694344,-9.921572,0.081403,1.216254,-0.037248,1.118501,-0.111744,62.700,18.900,32.250,25.46,23.11,97103.12,357.584,17.238253,4.788404,7.661446
15727344,-8.839393,-0.579397,1.517924,-0.046826,1.059968,-0.091523,61.200,18.450,30.750,25.74,23.11,97103.67,357.536,19.153614,10.534488,0.000000
15760344,-9.734824,-0.560243,1.015141,-0.205395,0.991858,-0.086202,60.750,17.250,29.700,25.65,23.11,97103.66,357.537,17.238253,3.830723,3.830723
15794344,-10.026917,-0.225055,0.234632,-0.291598,0.791784,-0.097909,58.650,18.000,27.150,25.98,23.11,97104.41,357.472,18.195932,1.915361,1.915361
15827344,-9.854534,-0.110133,0.043096,-0.209652,0.616186,-0.085138,60.300,18.600,27.000,25.79,23.11,97103.82,357.523,18.195932,3.830723,0.000000
15860344,-10.386047,-0.148441,-0.881066,0.056404,0.241579,-0.097909,59.400,18.900,24.600,25.79,23.11,97104.21,357.489,15.322891,5.746084,3.830723
15894344,-9.246407,-0.541090,0.071826,0.081945,0.090459,-0.098973,59.100,18.300,27.000,25.65,23.11,97103.55,357.546,23.942017,4.788404,2.873042
15927344,-9.514558,-0.708684,0.196325,0.006385,-0.014899,-0.084074,57.900,18.450,26.400,25.74,23.11,97103.95,357.512,14.365211,6.703765,0.957681
15960344,-9.720459,-0.694318,0.287304,0.010642,-0.041505,-0.055340,58.800,18.300,26.250,25.74,23.11,97103.74,357.530,17.238253,6.703765,1.915361
15994344,-9.562442,-0.656011,0.694318,-0.037248,-0.022349,-0.042569,57.900,18.900,25.800,25.79,23.11,97103.17,357.579,22.984337,2.873042,8.619126
16027344,-10.026917,-0.718261,0.885855,0.004257,0.020220,-0.014899,58.800,17.550,25.500,25.41,23.11,97103.15,357.581,20.111294,5.746084,3.830723
16060349,-9.868899,-0.818817,1.278504,-0.017028,0.118129,-0.024477,58.800,17.850,26.250,25.74,23.11,97103.78,357.526,15.322891,-1.915361,5.746084
16094344,-9.859323,-0.627281,0.474052,-0.097909,0.175597,-0.045762,58.200,18.450,26.100,25.74,23.11,97105.18,357.406,21.068975,6.703765,9.576807
16127344,-9.701305,-0.751779,0.440533,-0.026606,0.199010,0.015963,58.500,17.850,25.200,25.50,23.11,97104.83,357.436,15.322891,5.746084,4.788404
16160344,-9.935937,-0.723049,0.445322,-0.078753,0.171340,0.014899,58.050,19.350,25.200,25.84,23.11,97104.31,357.480,20.111294,4.788404,7.661446
16194344,-9.787497,-0.531513,0.158017,-0.036184,0.124514,0.028734,59.700,17.700,24.300,25.84,23.11,97104.68,357.449,19.153614,-0.957681,4.788404
16227344,-9.892841,-0.521936,0.517148,0.003193,0.126643,0.055340,58.050,19.050,24.450,25.74,23.11,97104.38,357.474,15.322891,-0.957681,2.873042
16260344,-9.940725,-0.407014,0.359130,0.024477,0.114936,0.021285,59.850,18.300,25.200,25.79,23.11,97104.55,357.460,17.238253,2.873042,2.873042
16294344,-9.706094,-0.622492,0.272939,0.040441,0.124514,0.036184,58.800,17.550,26.250,25.74,23.12,97103.96,357.511,14.365211,4.788404,6.703765
16327344,-9.414001,-0.536301,0.387861,-0.007450,0.172404,0.019156,57.300,19.350,24.450,25.74,23.12,97104.19,357.491,18.195932,5.746084,0.957681
16360344,-9.840169,-0.464475,0.004788,-0.024477,0.160698,0.018092,58.050,18.600,24.450,25.79,23.12,97103.54,357.547,19.153614,-0.957681,3.830723
16394344,-9.777920,-0.569820,0.172383,-0.003193,0.136221,0.012771,57.900,18.000,24.000,25.74,23.12,97103.20,357.577,14.365211,1.915361,0.000000
16442741,-9.921572,-0.512359,-0.052672,-0.025541,0.097909,-0.023413,58.200,18.900,23.250,25.65,23.12,97104.05,357.503,15.322891,2.873042,5.746084
16466040,-9.907207,-0.450110,-0.071826,-0.041505,0.060661,-0.035119,57.150,18.900,23.550,25.84,23.11,97103.74,357.530,14.365211,2.873042,0.957681
16494524,-9.821015,-0.488417,-0.287304,-0.021285,0.013835,0.006385,57.150,18.900,24.600,25.65,23.11,97104.66,357.450,18.195932,10.534488,1.915361
16574572,-9.902418,-0.603339,0.215478,0.048954,-0.058532,-0.021285,58.500,19.050,24.900,25.74,23.11,97105.67,357.363,12.449849,2.873042,-4.788404
16606399,-9.629479,-0.699107,0.325611,-0.017028,-0.025541,-0.031927,58.200,19.200,24.600,25.50,23.10,97105.26,357.399,18.195932,2.873042,3.830723
16635774,-9.777920,-0.646434,0.215478,-0.017028,0.000000,-0.012771,57.000,19.350,24.150,25.50,23.10,97105.80,357.352,12.449849,4.788404,3.830723
16664749,-9.749189,-0.636858,0.311246,0.020220,0.020220,0.012771,57.150,17.250,24.600,25.79,23.10,97105.45,357.383,23.942017,-0.957681,3.830723
16693721,-9.840169,-0.646434,0.306458,-0.035119,0.038312,-0.005321,57.750,18.300,23.700,25.84,23.10,97105.26,357.399,17.238253,4.788404,1.915361
16722723,-10.036493,-0.627281,-0.134075,-0.079817,-0.002128,-0.014899,57.000,19.050,24.900,25.74,23.10,97104.19,357.491,19.153614,3.830723,4.788404
16751737,-10.074800,-0.612916,-0.229843,-0.104294,-0.134092,-0.009578,58.200,18.450,24.300,25.50,23.11,97104.68,357.449,17.238253,6.703765,3.830723
16780757,-9.835381,-0.517148,-1.063026,-0.188368,-0.384185,-0.056404,57.150,17.700,24.000,25.79,23.11,97104.53,357.462,21.068975,-0.957681,5.746084
16809759,-9.753978,-0.497994,-1.340753,-0.057468,-0.739636,-0.050019,58.650,18.000,24.600,25.74,23.11,97104.32,357.480,19.153614,-0.957681,2.873042
16838756,-9.586384,-0.397437,-1.350330,0.022349,-1.160005,-0.074496,57.150,19.200,25.050,25.79,23.12,97104.20,357.491,20.111294,7.661446,1.915361
16867725,-10.366894,-0.445322,-0.311246,0.108551,-1.654870,-0.178790,59.100,16.350,28.050,25.50,23.12,97103.51,357.550,16.280571,1.915361,6.703765
16896729,-10.204087,-0.574608,0.229843,-0.076624,-2.050762,-0.335231,59.700,17.250,29.400,25.50,23.12,97102.88,357.604,18.195932,4.788404,4.788404
16927344,-9.150639,-0.660800,1.115698,-0.085138,-2.188047,-0.467195,61.350,16.350,31.650,25.65,23.13,97103.44,357.556,16.280571,8.619126,1.915361
16960344,-8.202535,-0.852336,2.566584,0.161762,-2.284892,-0.405470,60.600,17.850,34.950,25.84,23.13,97103.65,357.538,19.153614,9.576807,10.534488
16994344,-8.341399,-1.201889,3.466804,0.154313,-2.400892,-0.399084,62.400,16.350,40.350,25.46,23.13,97103.33,357.565,18.195932,7.661446,11.492168
17027344,-7.513005,-1.412579,5.770026,-0.181983,-2.558397,-0.305433,63.900,15.900,43.950,25.84,23.13,97103.35,357.563,17.238253,6.703765,14.365211
17060344,-8.513782,-1.273715,4.711789,-0.696003,-2.317883,-0.338424,63.000,16.500,45.600,25.94,23.13,97103.31,357.566,15.322891,2.873042,13.407530
17094344,-6.971915,-1.800440,4.165911,-0.070239,-2.316818,-0.301176,62.700,13.500,48.900,25.41,23.13,97103.58,357.544,19.153614,1.915361,11.492168
17127344,-7.139510,-1.786075,5.319916,0.485287,-2.275313,-0.138349,63.150,14.850,54.750,25.79,23.13,97103.33,357.565,16.280571,5.746084,10.534488
17160344,-6.641516,-1.355118,7.278373,0.456553,-2.354066,-0.089395,62.250,14.250,55.650,25.74,23.13,97103.34,357.564,18.195932,7.661446,8.619126
17194344,-5.846641,-1.393425,7.833828,0.427819,-2.424305,-0.160698,63.300,14.250,61.500,25.46,23.13,97103.73,357.531,14.365211,0.957681,13.407530
17227344,-4.697424,-2.284068,9.035717,0.365029,-2.322139,-0.121322,60.600,13.350,66.300,25.60,23.13,97103.51,357.550,9.576807,-1.915361,12.449849
17260344,-4.539406,-1.403002,9.500193,-0.073432,-2.366837,-0.235194,58.500,14.400,69.900,25.50,23.13,97102.82,357.609,14.365211,9.576807,8.619126
17294344,-4.520253,-0.814029,8.872911,-0.315011,-2.660563,-0.299047,56.100,12.300,73.800,25.60,23.13,97103.74,357.530,14.365211,2.873042,11.492168
17327344,-4.434062,-0.991199,10.472239,-0.213909,-2.570104,-0.246900,53.850,12.750,77.400,25.94,23.12,97104.09,357.500,11.492168,6.703765,12.449849
17360344,-2.753332,-1.321599,10.429143,-0.640664,-2.472195,-0.181983,52.950,10.650,77.850,25.46,23.12,97104.09,357.500,14.365211,1.915361,14.365211
17394344,-1.431733,-1.948880,9.011775,-0.399084,-2.314690,-0.043633,49.800,9.600,83.100,25.74,23.12,97104.45,357.469,8.619126,5.746084,8.619126
17427344,-0.708684,-2.269703,8.810662,-0.186239,-2.189111,-0.062789,46.800,10.200,84.750,25.74,23.12,97105.05,357.417,5.746084,2.873042,6.703765
17475333,-0.181959,-1.747767,8.034941,0.315011,-2.250836,-0.184111,42.300,8.700,87.600,25.74,23.12,97104.27,357.485,5.746084,2.873042,9.576807
17499033,0.756568,-1.651999,9.313444,0.582131,-2.252965,-0.252221,39.450,8.400,88.650,25.79,23.12,97104.28,357.484,-1.915361,7.661446,9.576807
17527753,1.359907,-1.383849,10.826580,0.321396,-2.095459,-0.146863,39.300,9.300,90.000,25.94,23.12,97104.27,357.485,7.661446,1.915361,13.407530
17564920,1.675941,-1.417367,10.673351,0.433140,-1.978395,-0.246900,34.050,10.050,92.550,25.79,23.12,97103.30,357.567,7.661446,7.661446,10.534488
17594349,2.269703,-1.369483,10.726024,0.047890,-1.523970,-0.467195,30.450,9.300,93.600,25.50,23.12,97103.64,357.539,1.915361,0.000000,8.619126
17627344,3.696647,-1.431733,9.284714,0.258607,-1.353694,-0.514021,28.050,9.450,92.700,25.46,23.12,97103.17,357.579,6.703765,2.873042,10.534488
17660344,3.557784,-1.714248,9.117120,0.457617,-1.420741,-0.475709,26.250,9.150,93.450,25.84,23.12,97102.87,357.605,2.873042,5.746084,15.322891
17694344,3.620033,-0.976834,9.078813,0.574682,-1.302612,-0.493800,23.100,10.800,94.650,25.60,23.12,97103.07,357.588,-2.873042,5.746084,14.365211
17727344,4.070143,-1.201889,10.156203,0.174533,-1.201510,-0.568296,22.800,10.800,93.900,25.50,23.12,97103.15,357.581,6.703765,2.873042,3.830723
17760344,3.907337,-0.478840,8.437167,0.192625,-1.089767,-0.551269,18.900,10.200,93.450,25.65,23.12,97104.13,357.497,4.788404,4.788404,14.365211
17794344,4.692636,-0.612916,9.251195,0.509764,-1.001436,-0.506571,17.700,11.550,94.350,25.74,23.12,97104.15,357.495,3.830723,3.830723,8.619126
17827344,5.439626,-0.210690,8.695741,0.433140,-0.996115,-0.327781,16.500,13.050,94.350,25.65,23.12,97104.47,357.467,-0.957681,3.830723,3.830723
17860344,6.038177,-0.368707,7.776367,0.543819,-1.117436,-0.093652,15.450,12.300,93.600,25.79,23.12,97104.76,357.442,-0.957681,5.746084,8.619126
17894344,5.817910,0.488417,7.800309,0.733251,-1.559090,0.079817,11.700,12.900,93.750,25.74,23.12,97104.74,357.444,-0.957681,4.788404,19.153614
17927344,5.554548,0.483629,9.543288,0.155377,-1.681476,0.059597,10.200,17.100,93.000,25.79,23.12,97104.77,357.441,2.873042,7.661446,10.534488
17960344,6.540959,0.416591,8.303091,-0.325653,-1.521842,0.117065,8.550,14.700,92.850,25.41,23.12,97104.92,357.428,-0.957681,5.746084,7.661446
17994344,6.751649,-0.052672,7.206547,-0.275634,-1.446282,0.065982,5.550,14.250,91.800,25.74,23.12,97104.22,357.489,2.873042,2.873042,7.661446
18027344,7.560889,-0.397437,6.071695,-0.131964,-1.366465,-0.048954,4.350,14.400,90.450,25.60,23.12,97104.27,357.485,2.873042,0.957681,12.449849
18060344,7.843405,0.205901,6.263232,-0.101101,-1.359015,0.014899,1.500,14.250,90.750,25.50,23.12,97104.59,357.456,-1.915361,10.534488,6.703765
18094348,7.331046,-0.162806,5.947197,0.191561,-1.421805,0.058532,0.150,12.750,90.000,25.79,23.12,97104.62,357.454,1.915361,3.830723,9.576807
18127344,7.632715,0.081403,5.377377,0.087266,-1.316447,-0.148992,-2.100,15.900,88.650,25.94,23.12,97105.04,357.418,-1.915361,-0.957681,6.703765
18160347,8.360553,0.483629,5.559336,-0.144735,-1.332410,-0.029798,-4.350,14.850,85.050,25.60,23.12,97104.52,357.463,-0.957681,-0.957681,8.619126
