t_us,ax,ay,az,gx,gy,gz,mx,my,mz,imuTempC,baroTempC,pressPa,altM,hgx,hgy,hgz
597035929,-0.057461,0.526724,9.811439,-0.006385,0.007450,0.002128,30.600,37.050,48.000,27.23,24.41,85461.52,1413.351,8.619126,2.873042,15.322891
597064875,-0.071826,0.617704,9.782708,-0.007450,0.007450,0.004257,30.600,37.050,48.000,27.37,24.41,85461.84,1413.320,6.703765,9.576807,17.238253
597093872,-0.100556,0.574608,9.864111,-0.007450,0.012771,0.003193,30.600,37.050,48.000,27.52,24.42,85461.50,1413.353,10.534488,11.492168,17.238253
597124518,-0.052672,0.541090,9.777920,-0.010642,0.010642,0.006385,30.600,37.050,48.000,27.37,24.42,85461.70,1413.333,9.576807,1.915361,11.492168
597158518,-0.086191,0.603339,9.715671,-0.010642,0.012771,0.002128,30.600,37.050,48.000,27.18,24.42,85461.31,1413.371,13.407530,10.534488,5.746084
597191521,-0.071826,0.574608,9.811439,-0.009578,0.007450,0.001064,30.600,37.050,48.000,27.37,24.43,85461.52,1413.351,7.661446,15.322891,16.280571
597224518,4.448427,-5.123591,20.350714,0.294790,0.192625,0.802426,30.600,37.050,48.000,27.33,24.43,85460.88,1413.412,8.619126,1.915361,7.661446
597258518,0.474052,3.189077,11.870452,0.352259,-0.037248,-0.219230,30.600,37.050,48.000,27.33,24.43,85460.54,1413.444,11.492168,0.957681,20.111294
597291518,-0.311246,3.983952,10.893618,0.388442,0.037248,-0.945032,30.600,37.050,48.000,27.52,24.43,85461.03,1413.398,-0.957681,7.661446,13.407530
597324518,0.244209,2.442086,8.959103,0.130900,-0.330974,-2.192304,30.600,37.050,48.000,27.37,24.43,85460.82,1413.417,1.915361,-0.957681,7.661446
597358518,-1.580173,-0.924162,7.704541,-0.096844,-0.247964,-0.484222,30.600,37.050,48.000,27.61,24.42,85460.60,1413.438,0.000000,10.534488,17.238253
597391518,2.801216,4.544195,8.872911,-0.674719,-0.439525,-0.642792,30.600,37.050,48.000,27.37,24.42,85460.72,1413.427,7.661446,6.703765,17.238253
597424518,-1.441309,1.326388,5.367800,-0.617251,-0.373543,-0.493800,30.600,37.050,48.000,27.52,24.42,85460.03,1413.493,8.619126,8.619126,20.111294
597458520,0.105345,5.176264,12.282255,-0.450167,-0.416112,-1.555897,30.600,37.050,48.000,27.37,24.42,85459.75,1413.520,5.746084,4.788404,20.111294
597491521,0.766145,1.637634,7.105990,-0.653434,-0.392699,-2.924491,30.600,37.050,48.000,27.57,24.42,85459.70,1413.524,8.619126,4.788404,18.195932
597524518,2.327164,-6.028600,11.233594,-0.220295,0.395892,-0.064918,30.600,37.050,48.000,27.37,24.42,85459.94,1413.502,9.576807,7.661446,13.407530
597558518,0.445322,3.414132,10.826580,0.019156,-0.031927,-0.668333,30.600,37.050,48.000,27.23,24.42,85460.55,1413.443,7.661446,11.492168,12.449849
597591518,-0.933739,1.412579,12.349293,-0.188368,0.464002,-0.943968,30.600,37.050,48.000,27.33,24.42,85461.13,1413.387,6.703765,11.492168,14.365211
597624518,-1.508347,0.119710,15.002068,-0.651306,1.216409,-1.870908,30.600,37.050,48.000,27.33,24.42,85460.70,1413.430,9.576807,5.746084,22.026655
597658518,-1.651999,-1.513135,13.565547,-0.250093,2.257221,-1.406906,30.600,37.050,48.000,27.52,24.42,85460.45,1413.454,9.576807,10.534488,11.492168
597707676,-0.837971,-1.604115,9.744401,-1.539934,2.726545,-1.703825,30.600,37.050,48.000,27.42,24.42,85460.47,1413.451,4.788404,9.576807,19.153614
597731251,-2.274492,-1.005565,9.945514,-1.006757,2.712710,-1.463310,30.600,37.050,48.000,27.33,24.42,85460.80,1413.419,9.576807,11.492168,21.068975
597760945,-3.284845,-3.093309,10.443508,-0.713031,2.746765,-0.642792,30.600,37.050,48.000,27.52,24.41,85460.83,1413.417,13.407530,9.576807,19.153614
597791518,-4.199430,-1.695095,8.714894,-0.467195,3.002179,-0.108551,30.600,37.050,48.000,27.18,24.42,85460.52,1413.446,12.449849,6.703765,16.280571
597824518,-3.936068,-1.144428,8.772355,-1.061032,2.611609,-0.591709,30.600,37.050,48.000,27.37,24.42,85460.05,1413.491,13.407530,8.619126,10.534488
597858518,-4.218584,-2.231396,8.638280,-0.966316,2.683976,-0.147927,30.600,37.050,48.000,27.23,24.42,85459.98,1413.497,13.407530,6.703765,11.492168
597891518,-5.023035,-0.541090,7.661446,-0.630021,2.638214,-0.518278,30.600,37.050,48.000,27.57,24.42,85460.56,1413.442,18.195932,8.619126,16.280571
597924518,-6.220136,-3.936068,5.770026,-0.319268,2.045441,-0.155377,30.600,37.050,48.000,27.42,24.42,85460.50,1413.448,17.238253,5.746084,18.195932
597958518,-6.105214,-4.031836,7.110779,-0.377800,1.987973,0.678976,30.600,37.050,48.000,27.57,24.42,85460.04,1413.492,13.407530,2.873042,10.534488
597991518,-6.220136,-3.869030,5.975927,0.436332,2.035863,1.464374,30.600,37.050,48.000,27.42,24.42,85458.95,1413.596,10.534488,1.915361,15.322891
598024518,-6.320693,-0.435745,7.105990,0.439525,2.740380,0.929069,30.600,37.050,48.000,27.52,24.42,85459.46,1413.547,11.492168,7.661446,9.576807
598058518,-8.403648,-1.388637,3.208230,-0.758793,2.291277,-0.078753,30.600,37.050,48.000,27.42,24.42,85459.15,1413.577,22.984337,9.576807,1.915361
598091521,-8.499416,-1.958457,3.562572,-0.764114,1.728302,0.001064,30.600,37.050,48.000,27.18,24.42,85459.12,1413.580,13.407530,-0.957681,1.915361
598124518,-8.714894,-2.576161,4.242526,-0.260735,1.885807,0.479966,30.600,37.050,48.000,27.18,24.42,85458.59,1413.630,16.280571,13.407530,12.449849
598158518,-8.240842,-0.679953,4.084508,-0.195817,2.582875,-0.024477,30.600,37.050,48.000,27.33,24.42,85458.52,1413.638,13.407530,2.873042,16.280571
598191518,-7.436390,0.110133,1.134852,-0.310754,2.574361,-0.815196,30.600,37.050,48.000,27.37,24.42,85458.14,1413.674,17.238253,2.873042,9.576807
598224518,-7.771579,-2.173935,0.828394,-0.029798,1.446282,-0.329910,30.600,37.050,48.000,27.09,24.42,85457.70,1413.715,12.449849,8.619126,2.873042
598258518,-8.078036,-2.949656,-1.077391,-0.116001,1.076996,0.230937,30.600,37.050,48.000,27.23,24.42,85457.88,1413.699,10.534488,6.703765,6.703765
598291518,-8.901642,-2.547431,-0.229843,0.335231,0.919491,0.342681,30.600,37.050,48.000,27.57,24.41,85457.80,1413.707,18.195932,6.703765,4.788404
598324522,-8.403648,-3.222595,-1.072602,0.482094,0.537434,0.489544,30.600,37.050,48.000,27.04,24.41,85458.17,1413.670,21.068975,8.619126,1.915361
598358518,-9.126697,-2.068590,-0.842759,0.332038,0.081945,0.398020,30.600,37.050,48.000,27.42,24.41,85458.02,1413.685,14.365211,8.619126,2.873042
598391518,-9.279925,-1.565808,0.756568,0.400149,0.259671,0.083010,30.600,37.050,48.000,27.61,24.41,85457.59,1413.727,15.322891,8.619126,9.576807
598424518,-9.701305,-1.398214,0.330400,0.211781,0.473580,0.136221,30.600,37.050,48.000,27.42,24.41,85457.48,1413.737,14.365211,6.703765,7.661446
598463282,-9.361329,-1.484405,0.057461,0.024477,0.489544,0.188368,30.600,37.050,48.000,27.09,24.41,85457.67,1413.718,16.280571,7.661446,2.873042
598491518,-9.485827,-1.288081,-0.794875,-0.032991,0.194753,0.259671,30.600,37.050,48.000,27.37,24.41,85457.90,1413.697,18.195932,4.788404,4.788404
598524518,-9.241618,-0.818817,-1.201889,-0.036184,-0.059597,0.087266,30.600,37.050,48.000,27.33,24.41,85458.45,1413.644,16.280571,7.661446,11.492168
598558518,-10.773908,-1.877054,0.181959,0.108551,0.087266,0.254350,30.600,37.050,48.000,27.18,24.41,85459.39,1413.554,21.068975,7.661446,1.915361
598591518,-9.366117,-1.139640,-0.885855,0.052147,0.119193,0.258607,30.600,37.050,48.000,27.42,24.41,85459.01,1413.591,14.365211,9.576807,2.873042
598639553,-9.485827,-1.441309,-0.277727,0.152184,-0.080881,0.395892,30.600,37.050,48.000,27.23,24.41,85459.45,1413.548,15.322891,7.661446,7.661446
598663127,-9.672575,-0.861913,-0.296881,0.140478,-0.092588,0.423562,30.600,37.050,48.000,27.04,24.41,85459.11,1413.581,18.195932,1.915361,10.534488
598691909,-9.184157,0.339977,0.248997,0.013835,0.039376,0.022349,30.600,37.050,48.000,27.33,24.40,85458.99,1413.592,18.195932,5.746084,0.957681
598724518,-8.676587,-0.986411,-1.144428,-0.037248,0.136221,-0.168148,30.600,37.050,48.000,27.42,24.41,85458.27,1413.662,17.238253,8.619126,3.830723
598800337,-10.022128,-0.627281,-0.119710,-0.046826,0.191561,0.081945,30.600,37.050,48.000,27.18,24.41,85458.01,1413.686,21.068975,5.746084,0.000000
598824161,-9.959879,-0.794875,-0.009577,0.083010,0.278827,0.054275,30.600,37.050,48.000,27.52,24.40,85457.76,1413.710,13.407530,8.619126,9.576807
598852898,-9.342175,-0.703895,-0.426168,0.163891,0.218166,0.020220,30.600,37.050,48.000,27.42,24.40,85458.38,1413.651,18.195932,6.703765,7.661446
598881882,-10.117896,-1.642422,0.143652,0.201139,0.159634,-0.007450,30.600,37.050,48.000,27.37,24.40,85458.59,1413.630,17.238253,3.830723,7.661446
598910883,-10.457873,-0.895431,0.258574,0.257542,0.473580,-0.061725,30.600,37.050,48.000,27.37,24.40,85459.08,1413.584,15.322891,7.661446,7.661446
598939892,-8.762778,-1.350330,-2.121263,0.199010,0.296919,-0.111744,30.600,37.050,48.000,27.37,24.40,85458.23,1413.665,19.153614,-0.957681,0.000000
598969043,-9.854534,-2.039860,-1.115698,0.039376,-0.059597,-0.134092,30.600,37.050,48.000,27.37,24.40,85458.16,1413.671,18.195932,3.830723,1.915361
599000643,-10.548853,-2.183512,-0.464475,0.116001,-0.080881,0.124514,30.600,37.050,48.000,27.37,24.41,85457.74,1413.712,16.280571,1.915361,1.915361
599029940,-10.280702,-1.288081,-0.957681,0.101101,-0.053211,0.212845,30.600,37.050,48.000,27.76,24.41,85458.13,1413.675,14.365211,9.576807,0.000000
599058892,-9.945514,-1.268927,-1.278504,0.019156,-0.179854,0.161762,30.600,37.050,48.000,27.37,24.42,85457.81,1413.705,15.322891,2.873042,0.000000
599091518,-9.471462,0.186748,-0.900220,0.282020,-0.681104,0.131964,30.600,37.050,48.000,27.23,24.42,85458.15,1413.673,14.365211,8.619126,11.492168
599124518,-9.035717,0.023942,-0.881066,0.464002,-0.960995,0.103230,30.600,37.050,48.000,27.52,24.42,85458.57,1413.633,17.238253,4.788404,7.661446
599158518,-7.752425,-0.900220,-1.273715,0.826903,-2.078432,-0.065982,30.600,37.050,48.000,27.37,24.43,85458.88,1413.603,15.322891,3.830723,7.661446
599191518,-7.254431,0.234632,-1.086968,0.881178,-2.749958,0.094716,30.600,37.050,48.000,26.99,24.43,85458.64,1413.626,16.280571,9.576807,3.830723
599224518,-11.190498,-3.691859,2.001553,1.109987,-2.936197,0.403341,30.600,37.050,48.000,27.52,24.43,85458.95,1413.596,16.280571,7.661446,5.746084
599258518,-7.134721,-1.374272,0.986411,0.517213,-2.656306,0.435268,30.600,37.050,48.000,27.52,24.43,85459.44,1413.550,15.322891,5.746084,11.492168
599291518,-5.837064,0.814029,4.213795,0.304368,-3.069226,0.766242,30.600,37.050,48.000,27.18,24.43,85459.72,1413.523,17.238253,1.915361,11.492168
599324518,-9.332599,-1.335965,5.272032,0.349066,-2.024156,0.241579,30.600,37.050,48.000,27.52,24.43,85459.90,1413.505,17.238253,1.915361,12.449849
599358518,-8.054094,-2.073379,3.457227,0.390571,-2.546691,0.185175,30.600,37.050,48.000,27.37,24.43,85459.86,1413.510,10.534488,0.957681,15.322891
599391518,-5.904101,2.691083,5.951985,0.257542,-2.819133,-0.292662,30.600,37.050,48.000,27.23,24.43,85459.73,1413.521,18.195932,3.830723,10.534488
599424518,-7.536947,-1.503559,6.933608,0.317139,-2.231680,-0.044697,30.600,37.050,48.000,27.37,24.42,85459.30,1413.563,11.492168,6.703765,15.322891
599460587,-6.919243,0.052672,7.374141,0.196882,-2.491351,-0.193689,30.600,37.050,48.000,27.42,24.42,85459.36,1413.557,16.280571,6.703765,15.322891
599491518,-6.019023,-0.196325,8.264784,0.012771,-2.702068,-0.121322,30.600,37.050,48.000,27.42,24.42,85459.38,1413.555,9.576807,1.915361,12.449849
599524518,-5.712565,0.258574,8.288726,0.469323,-2.920234,-0.011706,30.600,37.050,48.000,27.23,24.42,85458.86,1413.604,12.449849,12.449849,17.238253
599558518,-3.758897,0.119710,8.734048,0.831160,-2.847867,0.338424,30.600,37.050,48.000,27.42,24.42,85459.49,1413.544,13.407530,5.746084,15.322891
599591521,-3.409343,0.612916,10.352529,0.644920,-2.913848,0.404406,30.600,37.050,48.000,27.52,24.42,85460.22,1413.475,17.238253,1.915361,11.492168
599624518,-2.710236,1.867477,12.167333,0.046826,-1.486723,-0.135157,30.600,37.050,48.000,27.23,24.42,85460.02,1413.494,12.449849,8.619126,13.407530
599658518,-2.049437,0.651223,9.715671,-0.050019,-1.134464,-0.297983,30.600,37.050,48.000,27.37,24.43,85460.18,1413.479,5.746084,0.957681,9.576807
599706567,-1.982399,0.344765,9.940725,-0.126643,-0.840738,-0.204331,30.600,37.050,48.000,27.42,24.42,85460.59,1413.440,7.661446,4.788404,26.815060
599730134,-1.666364,0.670376,10.175357,-0.057468,-0.647049,-0.117065,30.600,37.050,48.000,27.52,24.42,85461.75,1413.329,13.407530,2.873042,19.153614
599758898,-1.661576,0.502782,10.314221,-0.152184,-0.437397,-0.213909,30.600,37.050,48.000,27.52,24.42,85461.91,1413.313,8.619126,9.576807,13.407530
599791518,-1.532289,0.033519,10.122684,-0.122386,-0.282020,-0.192625,30.600,37.050,48.000,27.37,24.42,85461.72,1413.332,7.661446,8.619126,7.661446
599824518,-1.144428,0.167594,9.629479,-0.461874,-0.264992,-0.246900,30.600,37.050,48.000,27.18,24.43,85461.61,1413.342,7.661446,10.534488,15.322891
599858518,-1.197101,-0.344765,10.070012,-0.250093,-0.137285,-0.036184,30.600,37.050,48.000,27.52,24.43,85461.88,1413.316,14.365211,10.534488,16.280571
599891518,-1.211466,0.129287,9.945514,-0.287341,-0.026606,0.057468,30.600,37.050,48.000,27.37,24.43,85461.33,1413.369,7.661446,4.788404,16.280571
599924518,-1.264138,0.143652,10.223241,-0.388442,0.080881,-0.073432,30.600,37.050,48.000,27.37,24.43,85461.03,1413.398,9.576807,4.788404,17.238253
599960478,-1.278504,0.062249,10.165780,-0.088331,0.019156,0.012771,30.600,37.050,48.000,27.42,24.43,85461.02,1413.398,11.492168,5.746084,22.026655
599991518,-1.321599,-0.081403,10.151415,-0.138349,-0.014899,0.051083,30.600,37.050,48.000,27.52,24.43,85460.94,1413.406,10.534488,8.619126,12.449849
600024518,-1.364695,-0.316035,10.275913,-0.244772,0.089395,-0.009578,30.600,37.050,48.000,27.33,24.43,85461.55,1413.348,9.576807,8.619126,6.703765
600058518,-1.043872,-0.134075,9.854534,-0.107487,0.000000,0.015963,30.600,37.050,48.000,27.37,24.43,85461.76,1413.328,9.576807,6.703765,11.492168
600091518,-1.412579,-0.440533,9.993398,-0.084074,0.067046,-0.001064,30.600,37.050,48.000,27.52,24.43,85460.83,1413.417,8.619126,5.746084,12.449849
600124518,-1.063026,-0.325611,9.667787,-0.080881,0.006385,0.168148,30.600,37.050,48.000,27.57,24.43,85461.03,1413.398,9.576807,2.873042,14.365211
600158518,-1.134852,0.689530,9.940725,-0.130900,-0.023413,0.068110,30.600,37.050,48.000,27.09,24.43,85460.81,1413.418,2.873042,3.830723,19.153614
600191518,-1.316811,-0.392649,9.983821,-0.250093,0.120257,-0.130900,30.600,37.050,48.000,27.37,24.43,85461.23,1413.379,6.703765,4.788404,13.407530
600224518,-1.240196,-0.277727,9.643845,-0.042569,0.117065,-0.075560,30.600,37.050,48.000,27.37,24.43,85461.85,1413.319,9.576807,6.703765,13.407530
600257518,-1.374272,-0.124498,9.615114,0.170276,0.024477,-0.161762,30.600,37.050,48.000,27.23,24.43,85461.34,1413.368,5.746084,6.703765,5.746084
600291520,-1.273715,-0.378284,9.289502,0.147927,-0.068110,-0.216038,30.600,37.050,48.000,27.37,24.43,85460.50,1413.448,12.449849,10.534488,13.407530
600324518,-1.173159,-0.359130,9.844957,0.438461,-0.141542,-0.140478,30.600,37.050,48.000,27.37,24.43,85461.13,1413.387,5.746084,6.703765,16.280571
600357518,-1.403002,-0.258574,9.878476,0.691746,-0.211781,-0.051083,30.600,37.050,48.000,27.18,24.43,85461.61,1413.342,16.280571,4.788404,15.322891
